"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC_Os06g03640",1910.42049729122,1.53995623467411,0.646689655880809,2.3812909649477,0.0172520790717677,0.0430835008068152
"LOC_Os02g35650",4.79679001174379,2.82729590185736,1.18753348314049,2.38081362925485,0.0172744491365821,0.0431353393465599
"LOC_Os06g35060",21.6086678972194,2.27171490066592,0.954206992179092,2.38073596115459,0.0172780914133026,0.0431404081610979
"LOC_Os01g07680",5.81426253204877,4.4526234161442,1.87043919699004,2.38052293991138,0.0172880845873027,0.0431573046480567
"LOC_Os03g03750",8.17619162730051,-1.97532954550001,0.830037631988519,-2.37980721520748,0.0173216975386671,0.0432291147602442
"LOC_Os04g47390",12.0850285238512,3.99600413251234,1.67932992978028,2.37952296427848,0.0173350628560185,0.0432568418626261
"LOC_Os12g35010",46.4394259041336,1.47538946314015,0.620043545942656,2.37949329977639,0.0173364581850988,0.0432568418626261
"LOC_Os08g44850",7091.22044956419,-1.49892020915164,0.630047688598957,-2.37905834157538,0.0173569286253281,0.043300884130469
"LOC_Os11g14120",1193.63128809231,1.19758800645841,0.503449538690006,2.37876473096902,0.0173707588036119,0.0433313464991086
"LOC_Os03g58570",71.0588712719538,-2.0069195788125,0.843757731164072,-2.3785495583474,0.0173809003891199,0.0433526028536677
"LOC_Os05g40790",90.0735007755633,1.32534518012946,0.557249406548239,2.37836983683666,0.0173893750604999,0.0433696979044311
"LOC_Os02g55990",50.8418250411273,-1.45266863735401,0.611116004495013,-2.37707509976669,0.0174505348428899,0.043501957538094
"LOC_Os11g30910",13.858821327753,-2.23171280761877,0.938895441406341,-2.37695563232894,0.01745618764557,0.0435119952156577
"LOC_Os05g48930",1173.32571748165,-1.39350246318511,0.586402829614691,-2.37635699012698,0.0174845375936832,0.0435745424605614
"LOC_Os03g10150",18.6483467983545,1.59684282081122,0.672032052662517,2.37614086186024,0.0174947827110353,0.0435960143630867
"LOC_Os01g03464",7.97252228611437,1.99065322348075,0.837847879561292,2.37591246817153,0.0175056149648282,0.0436189452411011
"LOC_Os01g48874",512.156961642456,-1.63499106718143,0.68821383656727,-2.37570211511086,0.0175155967891627,0.0436356897291283
"LOC_Os10g25170",12.8474343087622,2.20986439177396,0.930885753697365,2.37393727747648,0.0175995398672923,0.043819246189346
"LOC_Os01g54670",48.9659168323237,-1.22271798712434,0.515239613455255,-2.37310555165713,0.0176392223429353,0.0439027937681467
"LOC_Os06g46475",29.0986975302926,1.32175178715477,0.556999337896376,2.37298628064199,0.0176449193076788,0.0439128881960984
"LOC_Os01g57854",292.088234904557,1.09102752436319,0.459926921516101,2.37217582473045,0.0176836733586428,0.0439847879877146
"LOC_Os03g03810",2008.81886791715,1.89760208799373,0.800165314495471,2.37151255324061,0.0177154448915428,0.0440439022336615
"LOC_Os01g64310",162.632145223366,-1.3703149253115,0.577824326053323,-2.3715078502684,0.0177156703482832,0.0440439022336615
"LOC_Os04g08840",3.12089108222828,-2.79073277648487,1.17708915094576,-2.37087630468992,0.0177459689906204,0.0441151301972534
"LOC_Os01g55010",4.99665324272633,1.30907675754928,0.552185267831395,2.37072018000487,0.0177534661293889,0.0441243224649293
"LOC_Os04g38320",32.0493320066496,-1.51180347116532,0.637708634649702,-2.37068057263449,0.0177553685246047,0.0441243224649293
"LOC_Os02g51790",1433.02061559348,-1.04377814750296,0.440592227560596,-2.36903440916784,0.017834594133623,0.0442942913431
"LOC_Os01g55240",1379.6160698053,-1.06071332945869,0.447779480682667,-2.36882969233332,0.017844468250278,0.0443147013648077
"LOC_Os06g22960",6345.2561525587,-1.22220046622199,0.516124152848709,-2.3680357903736,0.0178828058802811,0.0443893082969479
"LOC_Os03g51760",36.2774902482179,1.6605666503132,0.70139341712489,2.36752528576629,0.0179074963177532,0.0444382277386204
"LOC_Os06g46950",835.642330024544,-2.12737635112905,0.898580893788766,-2.36748451456519,0.0179094694946827,0.0444390026708457
"LOC_Os05g49650",817.210837804934,-1.05206477227733,0.444444847934761,-2.36714358860509,0.0179259765203472,0.0444717132849709
"LOC_Os09g09410",7.04352182058086,-2.78629167606807,1.17713273123142,-2.36701571721083,0.0179321712609079,0.0444829570050855
"LOC_Os01g12770",207.830411987892,-1.94381694626494,0.821416654362229,-2.36642017901886,0.017961046871464,0.0445504561131816
"LOC_Os01g18140",6.10561919843428,1.23895761246183,0.523570027787715,2.36636466318918,0.0179637407185143,0.0445513238443918
"LOC_Os03g03164",1123.19045883284,2.1123983805968,0.892764057747542,2.36613286821427,0.0179749921492737,0.044564389357484
"LOC_Os04g58920",10.2295261398129,-1.90413944173696,0.804869486874379,-2.36577416933952,0.0179924157193731,0.04459568176337
"LOC_Os08g32150",12.3373888772658,1.82469245809521,0.771451572807937,2.36527155094606,0.0180168549759578,0.0446502203304741
"LOC_Os12g41130",15.8744042070609,-1.01282499244338,0.428267540644305,-2.36493522464869,0.0180332246988485,0.0446737706137917
"LOC_Os06g04360",81.6414577248877,1.22864740791555,0.519530995905094,2.36491646812155,0.0180341380026747,0.0446737706137917
"LOC_Os02g04240",71.4288629101804,1.47620828530008,0.624489839171403,2.36386277678877,0.0180855100680424,0.0447927341831474
"LOC_Os05g32100",5.98530540660527,2.19249218873028,0.92759753184401,2.36362443135412,0.0180971482096376,0.0448174099867701
"LOC_Os07g45210",52.6403436955538,1.81551936806812,0.768965811392101,2.36098840959053,0.0182263002494181,0.0451122006913443
"LOC_Os07g36170",1911.3867710866,-1.20499635571551,0.510387196136068,-2.36094550341005,0.0182284090978792,0.0451132470467908
"LOC_Os08g43790",10.3686003928398,-1.14133396316897,0.483450983316914,-2.36080596079954,0.0182352691260353,0.0451242443024829
"LOC_Os04g55600",112.712203590753,1.56787678829407,0.664133238414198,2.36078650729454,0.0182362256556566,0.0451242443024829
"LOC_Os01g67820",356.762687467648,-2.98723165163493,1.26557009658864,-2.36038419340585,0.0182560172967514,0.0451602098276832
"LOC_Os09g31170",67.6818868491531,-1.50147133662003,0.636121296650404,-2.36035382642629,0.0182575119489479,0.0451602098276832
"LOC_Os07g06430",4.00233158141217,-1.20485086740524,0.510493356964573,-2.36016953201773,0.0182665851541077,0.0451659506869334
"LOC_Os04g38400",309.385775909814,2.02327888978295,0.857305636593306,2.36004384366688,0.0182727753225507,0.0451729073759739
"LOC_Os04g03990",35.3741441919364,-1.1227363201111,0.475900587188222,-2.3591824644399,0.0183152478106337,0.0452604553756086
"LOC_Os01g65300",2.88338609214514,2.9208536984137,1.2384459850319,2.35848291626417,0.0183498043765543,0.0453214590509634
"LOC_Os07g33540",142.0716982449,1.58472689074184,0.671970613920403,2.35832766777738,0.0183574811387187,0.0453362345714932
"LOC_Os07g36930",154.72451262159,1.87184530657595,0.793968486020935,2.35758136441525,0.0183944237688519,0.0454190847507753
"LOC_Os06g36270",1136.43801126324,-1.01995557409606,0.433011836500105,-2.35549120860074,0.0184982347478624,0.0456417160562345
"LOC_Os04g46650",13.7642818012656,3.82039197815021,1.62231788770513,2.35489727821124,0.0185278266537803,0.0457020862863967
"LOC_Os08g17520",6.34842776933499,1.78771685979076,0.759242688113601,2.35460530312447,0.0185423891623874,0.0457337909687351
"LOC_Os02g51670",4846.88617742129,-1.15522495044357,0.490750333101975,-2.35399728236868,0.0185727468701572,0.0457981017840684
"LOC_Os01g14670",6142.69046515754,2.01789289958013,0.857522194703549,2.35316696412473,0.018614273853877,0.0458857113722438
"LOC_Os04g43840",125.836900806323,-1.55304597980757,0.660011215989005,-2.35305998168589,0.0186196303060043,0.0458946870997192
"LOC_Os03g15460",1580.52098819271,1.25618132100975,0.533932934824858,2.35269495301279,0.0186379169030803,0.0459355291690142
"LOC_Os08g35750",76.0753618054257,2.04535057621582,0.869802296077397,2.35151204525427,0.0186972842502763,0.0460351227885455
"LOC_Os04g45821",272.293577096952,1.51339930260742,0.643594799968123,2.3514784499228,0.0186989727338134,0.0460351227885455
"LOC_Os01g08780",49.057330048948,-1.98133123726875,0.842762819443284,-2.35099507424591,0.0187232817103281,0.0460695351702721
"LOC_Os11g45840",27.5139903459681,-1.51724404022087,0.645938923394724,-2.34889706328117,0.0188291114135613,0.0463043846490115
"LOC_Os01g72080",4159.67973144852,-1.09800911045701,0.467543548610815,-2.34846382485538,0.0188510302632259,0.0463454225619709
"LOC_Os01g18010",9.13565087889421,1.58955279515685,0.676865176094709,2.34840386430878,0.018854065606964,0.0463454225619709
"LOC_Os06g04990",72.8862218414002,2.20941291813277,0.940956758997181,2.34804936253122,0.0188720200555666,0.0463843256114954
"LOC_Os10g08950",15.2513801054575,1.05430076104791,0.449103082837948,2.34756963676497,0.0188963405305533,0.0464319437801594
"LOC_Os08g07490",68.1844973378744,-2.35543495863762,1.00337260531743,-2.34751770793309,0.0188989747901767,0.0464319437801594
"LOC_Os04g35270",14.8713135090666,1.48912011588187,0.634342703792831,2.34750097538474,0.0188998236717585,0.0464319437801594
"LOC_Os01g12660",307.69282578503,2.2450315548789,0.956600080073942,2.34688622930636,0.0189310343134582,0.0464994725136223
"LOC_Os04g38042",43.7288638799814,-2.35740668795285,1.00461930477138,-2.34656717898659,0.0189472502482364,0.0465264893210182
"LOC_Os02g41610",373.184757942517,1.68028666198552,0.716088960457159,2.3464775394845,0.0189518084178941,0.0465334115838464
"LOC_Os06g13180",17.6218985168403,-3.21858529984247,1.37190425732787,-2.34607136952216,0.0189724741829447,0.0465713320402632
"LOC_Os01g70540",249.669638467951,-1.97560784949788,0.842505701443678,-2.34491926418132,0.0190312000934154,0.0467069152173383
"LOC_Os02g36340",2273.13862665833,-1.22413146148216,0.522098643164751,-2.34463635848959,0.0190456448396695,0.0467380788159404
"LOC_Os09g28370",307.95778672204,1.12506074308437,0.480149793115771,2.34314532509463,0.0191219332962328,0.0469080817157794
"LOC_Os03g29920",2710.90487430965,1.87955944028256,0.802240804897814,2.3428868599148,0.01913518475231,0.0469362855915664
"LOC_Os06g45680",20.0745831499538,1.44456976178472,0.616624479400664,2.34270582833296,0.0191444709836291,0.0469547589731396
"LOC_Os02g35730",80.4450879638109,1.44588637286475,0.617217020101421,2.34258992505936,0.0191504184488043,0.0469650408814123
"LOC_Os07g05700",973.387484855395,1.55085844349254,0.662257808947391,2.34177449105131,0.0191923073339385,0.0470634566058893
"LOC_Os12g04170",152.787140044597,2.1598378124183,0.922574353495451,2.34109890897694,0.0192270726586676,0.0471443874684118
"LOC_Os06g44260",25.0413888846096,-3.82895772033667,1.63567417353992,-2.34090491998785,0.0192370654610566,0.0471645673486695
"LOC_Os07g41550",3.52685067396313,1.89434780689121,0.809330750895088,2.34063490704651,0.0192509819815023,0.0471943626440421
"LOC_Os02g22380",3479.76246839763,1.06144806899817,0.453543840502214,2.34034281630376,0.0192660463028652,0.0472269660906516
"LOC_Os07g09770",165.610451159227,-1.26985361566324,0.542610653644622,-2.34026664816448,0.0192699763003433,0.0472322724342236
"LOC_Os01g58300",10.0438797617061,1.19730869392102,0.511625185118209,2.34020671528198,0.0192730691104458,0.0472355259795812
"LOC_Os07g34598",84.3694425545011,-1.00695244899462,0.430323199593539,-2.33999108099618,0.0192842004117926,0.0472570780734339
"LOC_Os07g35300",48.0390996337607,1.44640219134451,0.618129063206298,2.33996794106699,0.019285395256534,0.0472570780734339
"LOC_Os01g39110",2345.14381603855,1.14651299944406,0.490034140067842,2.33965943533104,0.0193013313258987,0.0472917967908191
"LOC_Os02g47960",96.7558107286675,1.11317029201069,0.475909488177434,2.33903782056068,0.0193334762089185,0.0473532121426055
"LOC_Os07g02330",192.689738916282,-1.6694657967368,0.713855239889653,-2.3386615429129,0.0193529569638699,0.0473879121923039
"LOC_Os06g40930",5.84647897519899,-6.05874487881516,2.5907659827599,-2.33859210717322,0.0193565536850635,0.0473923819909918
"LOC_Os10g21398",31.6169915751866,-1.67488986981997,0.716543795414225,-2.33745638513517,0.0194154662317147,0.0475199477636575
"LOC_Os06g11990",7087.01927810383,1.13557667059085,0.485903400599488,2.33704203179032,0.0194369986762931,0.0475675785770509
"LOC_Os01g18240",921.595371845276,1.75438419173676,0.750772693777721,2.33677144397606,0.0194510714050329,0.0475976647624896
"LOC_Os01g72460",61.5699946997712,-1.3958709952648,0.597617489454112,-2.33572648039441,0.0195055014640775,0.0477177651250671
"LOC_Os03g12110",151.022000645115,1.17893663210598,0.504821271520926,2.33535450785201,0.019524908855875,0.0477565098590175
"LOC_Os09g23200",463.144177505715,1.71333482078839,0.733700338749318,2.33519698751806,0.0195331324454152,0.0477722570118399
"LOC_Os01g01940",31.519098597808,-1.29028059418973,0.552675782287289,-2.33460671797451,0.0195639752864762,0.0478433162201771
"LOC_Os01g60870",68.1917770165087,1.04872286246336,0.449229552408549,2.33449214736791,0.0195699667721527,0.0478535944942166
"LOC_Os10g02814",192.411295719213,1.58851314986901,0.680692067458842,2.33367366215863,0.0196128162129399,0.0479496080586093
"LOC_Os05g08370",14753.6908937931,1.44359473230162,0.618873046306837,2.33261852477881,0.0196681757950129,0.048067383227198
"LOC_Os06g09820",28.8831926742763,-1.16853318507376,0.501055735590496,-2.3321421192727,0.0196932159090702,0.048119788571971
"LOC_Os03g11950",83.9812110688874,-1.18774193731546,0.509306878870731,-2.33207519197268,0.0196967358711378,0.048123994609457
"LOC_Os05g12474",836.28084047399,-1.04366338833737,0.447723249189438,-2.33104577487728,0.0197509461042552,0.0482344207708518
"LOC_Os02g13570",34.1007355201488,1.39667910797622,0.599209295891727,2.33087022773524,0.0197602036009203,0.0482526245821139
"LOC_Os04g22330",5.21511081148408,-3.24926444966282,1.39433072963025,-2.33033984019306,0.0197881966641625,0.048294535250053
"LOC_Os06g48065",266.114010607328,2.14577789526443,0.921003158712168,2.32982685777631,0.0198153040453283,0.0483554065814578
"LOC_Os08g36320",6751.66206226538,-1.47074102576738,0.631448662628486,-2.32915375835185,0.0198509216217313,0.0484255341822613
"LOC_Os02g37780",18.5500704006579,3.04125997471225,1.3063163041307,2.32811912788311,0.0199057788855971,0.0485416532868242
"LOC_Os02g30714",129.727813814335,1.02152457369744,0.438798217867391,2.32800529287052,0.0199118226191821,0.0485519662807652
"LOC_Os03g07690",11.7626047419047,1.27385234281557,0.547304748260602,2.3275009889171,0.0199386164192546,0.0486128686817548
"LOC_Os03g54050",2590.25966500203,1.01444724300266,0.435863012474745,2.32744512373928,0.0199415864861697,0.0486156800021828
"LOC_Os06g23650",40.8372524751232,1.83687809920481,0.789572840709403,2.32642006474594,0.0199961522492331,0.0487353843669595
"LOC_Os07g07800",14.4900741903501,2.24109278962738,0.963379065936722,2.32628346293605,0.0200034336450929,0.0487486902821848
"LOC_Os06g42790",769.702130205345,-1.08057514126318,0.464560535983382,-2.32601578818102,0.0200177084382159,0.0487790352434341
"LOC_Os02g02540",759.202214441416,1.06773979898072,0.459080551828144,2.32582233058835,0.0200280308480922,0.0487997444104866
"LOC_Os08g36630",524.901859575169,1.45612291055116,0.626103094511095,2.32569192408832,0.0200349916315789,0.0488122597062943
"LOC_Os05g28520",4432.38847351362,1.51220650308061,0.650245911427323,2.32559171308165,0.020040342087331,0.0488208497576825
"LOC_Os09g02250",622.182536293927,1.81023273224039,0.778605639134198,2.32496740487695,0.0200737031812886,0.0488887677333476
"LOC_Os03g04190",17.7978740123451,-1.94160021731908,0.835226111684373,-2.32464022634963,0.0200912059355246,0.0489135856242854
"LOC_Os07g03220",6.04320764642383,2.30433538108922,0.991472516710764,2.32415457034948,0.0201172111639886,0.0489679859810478
"LOC_Os11g08670",1016.56596141022,-1.42543603749936,0.613375287346476,-2.32392153206228,0.0201296999982793,0.0489850162031797
"LOC_Os02g43460",56.8727663301817,1.77580334821074,0.764205487478744,2.32372493695307,0.0201402410547484,0.0490062104093169
"LOC_Os03g41390",186.383016029212,1.3770232989489,0.592819977475155,2.32283551713912,0.0201879902704326,0.0491045334250633
"LOC_Os02g20490",669.147246485849,-1.06456066814049,0.458509305152684,-2.32178639817569,0.0202444400149792,0.0492326460085041
"LOC_Os07g43990",2879.40617075777,1.58076754566049,0.680850547674341,2.32175409281831,0.0202461804466875,0.0492326460085041
"LOC_Os05g25480",61.1677334792328,-1.81754998796079,0.78301335136591,-2.32122477195339,0.0202747158889889,0.0492930757224703
"LOC_Os04g02850",117.545624663984,-1.30957794593753,0.564480092047719,-2.31997188986219,0.0203423980386368,0.0494486419480117
"LOC_Os05g08554",917.980259660254,1.35723471770596,0.58512116145871,2.31957893015245,0.0203636667445403,0.049473373959586
"LOC_Os03g31240",10.949804917999,1.62319045869647,0.699867852011822,2.31928135294469,0.0203797858345743,0.0495080397484901
"LOC_Os12g42280",508.98143019829,1.16923268400353,0.504210911790746,2.31893570063945,0.0203985230159994,0.0495355674184135
"LOC_Os02g29240",4.2495190601993,1.97547207530904,0.851943493084363,2.31878298425295,0.0204068062779377,0.0495466886363432
"LOC_Os01g54030",28.6990419015604,1.28016606160055,0.552206808031248,2.31827286984138,0.0204344959046887,0.0496049149361143
"LOC_Os03g18560",278.457220393942,-2.01641622511163,0.870044083177818,-2.31760236532695,0.0204709415421375,0.0496816034418869
"LOC_Os03g22820",103.511323462643,1.1566326370194,0.499088342848255,2.31749078814103,0.0204770118795098,0.0496900897740037
"LOC_Os06g23310",2.01607086138668,2.59806538314861,1.12139256014746,2.31682059920833,0.0205135064368861,0.0497651081898018
